30005,bicepcurls,15,-11.76000023,6.01000023,19.38999939,2.42000008,-1.46000004,-0.13000000,202,concentric
30005,bicepcurls,15,-11.78999996,6.03999996,19.37999916,2.28999996,-1.42999995,-0.15000001,212,concentric
30005,bicepcurls,15,-11.85000038,6.03000021,19.35000038,2.27999997,-1.08000004,0.16000000,222,concentric
30005,bicepcurls,15,-11.88000011,6.01000023,19.35000038,2.02999997,-1.30999994,0.13000000,232,concentric
30005,bicepcurls,15,-11.84000015,6.09000015,19.36000061,1.89999998,-1.30999994,0.25000000,242,concentric
30005,bicepcurls,15,-11.86999989,6.09999991,19.37999916,1.89999998,-1.30999994,0.09000000,252,concentric
30005,bicepcurls,15,-11.84000015,6.09000015,19.36000061,1.58000004,-1.01999998,0.24000000,262,concentric
30005,bicepcurls,15,-11.88000011,6.09999991,19.37000084,1.45000005,-1.03999996,0.20999999,272,concentric
30005,bicepcurls,15,-11.89000034,6.07000017,19.37999916,1.12000001,-0.92000002,0.08000000,282,concentric
30005,bicepcurls,15,-11.93000031,6.09999991,19.37999916,0.91000003,-0.88000000,0.03000000,292,concentric
30005,bicepcurls,15,-11.94999981,6.05999994,19.37999916,0.82999998,-0.95999998,-0.44999999,302,concentric
30005,bicepcurls,15,-11.97999954,6.09999991,19.38999939,0.54000002,-1.13999999,-0.55000001,312,concentric
30005,bicepcurls,15,-11.97999954,6.09999991,19.39999962,0.28999999,-1.38999999,-0.63000000,322,concentric
30005,bicepcurls,15,-11.89999962,6.03999996,19.37999916,0.28999999,-1.66999996,-0.63999999,332,concentric
30005,bicepcurls,15,-11.93000031,6.07000017,19.37999916,0.00000000,-2.04999995,-0.70999998,342,concentric
30005,bicepcurls,15,-11.96000004,6.01999998,19.32999992,0.00000000,-2.41000009,-0.91000003,352,concentric
30005,bicepcurls,15,-11.89999962,6.05000019,19.37000084,-0.15000001,-2.59999991,-0.94999999,362,concentric
30005,bicepcurls,15,-11.89999962,6.07999992,19.32999992,-0.13000000,-2.97000003,-0.66000003,372,concentric
30005,bicepcurls,15,-11.89999962,6.05000019,19.37999916,0.01000000,-3.27999997,-0.73000002,382,concentric
30005,bicepcurls,15,-11.81000042,6.09000015,19.39999962,-0.07000000,-3.33999991,-0.66000003,392,concentric
30005,bicepcurls,15,-11.80000019,6.05999994,19.32999992,-0.22000000,-3.11999989,-0.52999997,402,concentric
30005,bicepcurls,15,-11.75000000,6.05000019,19.37000084,-0.13000000,-3.03999996,-0.18000001,412,concentric
30005,bicepcurls,15,-11.76000023,6.03999996,19.31999969,-0.12000000,-2.57999992,-0.02000000,422,concentric
30005,bicepcurls,15,-11.80000019,6.05999994,19.32999992,-0.18000001,-2.47000003,0.10000000,432,concentric
30005,bicepcurls,15,-11.81999969,6.05999994,19.34000015,-0.05000000,-2.33999991,0.22000000,442,concentric
30005,bicepcurls,15,-11.82999992,6.07000017,19.32999992,-0.10000000,-2.53999996,0.33000001,452,concentric
30005,bicepcurls,15,-11.81000042,6.07000017,19.36000061,0.03000000,-2.49000001,0.44999999,462,concentric
30005,bicepcurls,15,-11.80000019,6.07000017,19.36000061,0.04000000,-2.74000001,0.69000000,472,concentric
30005,bicepcurls,15,-11.78999996,6.03999996,19.35000038,0.09000000,-2.92000008,0.94999999,482,concentric
30005,bicepcurls,15,-11.84000015,6.05000019,19.32999992,0.16000000,-3.15000010,1.00999999,492,concentric
30005,bicepcurls,15,-11.85999966,6.09000015,19.32999992,0.04000000,-3.21000004,0.94999999,502,concentric
30005,bicepcurls,15,-11.85999966,6.07999992,19.31999969,0.14000000,-2.65000010,0.85000002,512,concentric
30005,bicepcurls,15,-11.89999962,6.05999994,19.32999992,0.19000000,-2.63000011,1.00999999,522,concentric
30005,bicepcurls,15,-11.85999966,6.09999991,19.37000084,0.10000000,-2.01999998,0.94999999,532,concentric
30005,bicepcurls,15,-11.88000011,6.07999992,19.29999924,-0.07000000,-1.64999998,0.94999999,542,concentric
30005,bicepcurls,15,-11.82999992,6.07000017,19.28000069,0.02000000,-1.60000002,1.00999999,552,concentric
30005,bicepcurls,15,-11.85999966,6.03999996,19.28000069,0.41000000,-1.72000003,0.81000000,562,concentric
30005,bicepcurls,15,-11.85999966,6.07000017,19.34000015,0.50000000,-1.83000004,0.81000000,572,concentric
30005,bicepcurls,15,-11.89000034,6.03000021,19.29000092,0.86000001,-1.73000002,0.60000002,582,concentric
30005,bicepcurls,15,-11.84000015,6.07000017,19.29999924,0.69000000,-1.47000003,0.56000000,592,concentric
30005,bicepcurls,15,-11.85999966,6.07999992,19.23999977,0.80000001,-1.03999996,0.47000000,602,concentric
30005,bicepcurls,15,-11.85000038,6.07999992,19.29999924,0.93000001,-0.64999998,0.30000001,612,concentric
30005,bicepcurls,15,-11.78999996,6.05000019,19.30999947,1.16999996,-0.23000000,0.34999999,622,concentric
30005,bicepcurls,15,-11.81000042,6.03000021,19.30999947,1.32000005,0.31000000,0.34999999,632,concentric
30005,bicepcurls,15,-11.85999966,6.03999996,19.29000092,1.25000000,0.51999998,0.24000000,642,concentric
30005,bicepcurls,15,-11.89000034,6.05999994,19.30999947,1.52999997,0.44999999,0.05000000,652,concentric
30005,bicepcurls,15,-11.90999985,6.03000021,19.27000046,1.75000000,0.49000001,0.00000000,662,concentric
30005,bicepcurls,15,-11.97000027,6.03999996,19.27000046,1.90999997,0.15000001,-0.18000001,672,concentric
30005,bicepcurls,15,-11.93000031,6.03999996,19.29999924,2.16000009,-0.02000000,-0.38000000,682,concentric
30005,bicepcurls,15,-11.89999962,6.03000021,19.32999992,2.11999989,-0.43000001,-0.05000000,692,concentric
30005,bicepcurls,15,-11.85999966,6.05999994,19.29999924,2.11999989,-0.44000000,-0.31000000,702,concentric
30005,bicepcurls,15,-11.84000015,6.11000013,19.30999947,2.26999998,-0.09000000,-0.16000000,712,concentric
30005,bicepcurls,15,-11.81000042,6.11999989,19.31999969,2.28999996,0.20000000,-0.27000001,722,concentric
30005,bicepcurls,15,-11.84000015,6.07000017,19.35000038,2.02999997,0.56999999,-0.24000000,732,concentric
30005,bicepcurls,15,-11.90999985,6.05999994,19.31999969,2.05999994,1.02999997,-0.37000001,742,concentric
30005,bicepcurls,15,-11.97000027,6.05999994,19.30999947,1.80999994,1.34000003,-0.52999997,752,concentric
30005,bicepcurls,15,-12.01000023,6.03999996,19.35000038,1.61000001,1.13000000,-0.70999998,762,concentric
30005,bicepcurls,15,-12.01000023,6.03999996,19.30999947,1.92999995,0.58999997,-0.69999999,772,concentric
30005,bicepcurls,15,-12.02999973,6.07999992,19.30999947,1.87000001,-0.24000000,-0.58999997,782,concentric
30005,bicepcurls,15,-12.06999969,6.01999998,19.36000061,1.99000001,-1.14999998,-0.52999997,792,concentric
30005,bicepcurls,15,-12.02999973,6.03000021,19.30999947,2.26999998,-2.51999998,-0.44000000,802,concentric
30005,bicepcurls,15,-12.02000046,6.03000021,19.35000038,2.28999996,-3.61999989,-0.22000000,812,concentric
30005,bicepcurls,15,-12.03999996,6.03000021,19.35000038,2.43000007,-4.57999992,0.05000000,822,concentric
30005,bicepcurls,15,-12.00000000,6.01000023,19.30999947,2.65000010,-5.11999989,0.01000000,832,concentric
30005,bicepcurls,15,-12.06999969,6.00000000,19.40999985,2.74000001,-5.59999991,0.47999999,842,concentric
30005,bicepcurls,15,-12.10000038,6.03999996,19.40999985,2.82999992,-6.21000004,0.63999999,852,concentric
30005,bicepcurls,15,-12.11999989,6.05999994,19.45000076,3.00999999,-7.13000011,0.81999999,862,concentric
30005,bicepcurls,15,-12.17000008,6.05000019,19.51000023,3.27999997,-8.43999958,1.00000000,872,concentric
30005,bicepcurls,15,-12.14000034,6.01999998,19.45000076,3.74000001,-10.34000015,1.14999998,882,concentric
30005,bicepcurls,15,-12.06999969,6.01999998,19.46999931,4.21000004,-12.68000031,1.33000004,892,concentric
30005,bicepcurls,15,-11.97999954,6.07000017,19.46999931,4.63999987,-14.42000008,1.65999997,902,concentric
30005,bicepcurls,15,-11.92000008,6.11000013,19.47999954,4.80000019,-15.73999977,1.88999999,912,concentric
30005,bicepcurls,15,-11.76000023,6.13000011,19.50000000,4.98000002,-16.14999962,2.20000005,922,concentric
30005,bicepcurls,15,-11.59000015,6.21999979,19.51000023,4.92999983,-15.76000023,2.50999999,932,concentric
30005,bicepcurls,15,-11.52999973,6.23999977,19.56999969,4.63000011,-14.56999969,2.72000003,942,concentric
30005,bicepcurls,15,-11.47000027,6.25000000,19.59000015,4.21000004,-12.72999954,2.71000004,952,concentric
30005,bicepcurls,15,-11.46000004,6.28000021,19.53000069,3.53999996,-10.21000004,2.82999992,962,concentric
30005,bicepcurls,15,-11.47000027,6.30000019,19.60000038,2.77999997,-8.15999985,2.72000003,972,concentric
30005,bicepcurls,15,-11.61999989,6.26000023,19.53000069,2.38000011,-6.36999989,2.67000008,982,concentric
30005,bicepcurls,15,-11.68000031,6.26000023,19.54000092,1.71000004,-5.13999987,2.32999992,992,concentric
30005,bicepcurls,15,-11.81000042,6.26000023,19.52000046,1.25000000,-4.88999987,2.19000006,1002,concentric
30005,bicepcurls,15,-11.94999981,6.26999998,19.47999954,0.75999999,-4.96000004,1.99000001,1012,concentric
30005,bicepcurls,15,-11.97000027,6.23000002,19.52000046,0.56999999,-5.65999985,1.49000001,1022,concentric
30005,bicepcurls,15,-11.98999977,6.32000017,19.52000046,0.16000000,-6.40999985,1.26999998,1032,concentric
30005,bicepcurls,15,-11.96000004,6.26999998,19.60000038,-0.07000000,-6.96000004,1.21000004,1042,concentric
30005,bicepcurls,15,-11.98999977,6.25000000,19.60000038,-0.22000000,-7.69000006,0.95999998,1052,concentric
30005,bicepcurls,15,-12.05000019,6.23999977,19.60000038,-0.44000000,-8.57999992,0.50000000,1062,concentric
30005,bicepcurls,15,-12.07999992,6.21000004,19.68000031,-0.52999997,-9.56999970,0.07000000,1072,concentric
30005,bicepcurls,15,-12.13000011,6.21999979,19.69000053,-0.50999999,-10.73999977,-0.15000001,1082,concentric
30005,bicepcurls,15,-12.05000019,6.21999979,19.70000076,-0.68000001,-12.25000000,-0.61000001,1092,concentric
30005,bicepcurls,15,-12.00000000,6.28000021,19.73999977,-0.58999997,-13.31999969,-0.72000003,1102,concentric
30005,bicepcurls,15,-11.90999985,6.25000000,19.79999924,-0.55000001,-14.06000042,-1.27999997,1112,concentric
30005,bicepcurls,15,-11.89999962,6.21000004,19.90999985,-0.85000002,-13.98999977,-1.44000006,1122,concentric
30005,bicepcurls,15,-11.92000008,6.19000006,19.96999931,-1.15999997,-13.72999954,-1.96000004,1132,concentric
30005,bicepcurls,15,-11.97000027,6.17000008,20.10000038,-1.26999998,-13.60000038,-2.14000011,1142,concentric
30005,bicepcurls,15,-12.10000038,6.19000006,20.20999908,-1.73000002,-14.46000004,-2.34999991,1152,concentric
30005,bicepcurls,15,-12.22999954,6.13999987,20.31999969,-1.77999997,-16.95999908,-2.96000004,1162,concentric
30005,bicepcurls,15,-12.31999969,6.05999994,20.36000061,-1.84000003,-21.12000084,-3.06999993,1172,concentric
30005,bicepcurls,15,-12.43999958,6.05999994,20.38999939,-1.52999997,-27.20000076,-3.18000007,1182,concentric
30005,bicepcurls,15,-12.43000031,6.01999998,20.40999985,-1.03999996,-34.20000076,-2.83999991,1192,concentric
30005,bicepcurls,15,-12.30000019,6.03999996,20.59000015,-0.87000001,-41.47000122,-2.50999999,1202,concentric
30005,bicepcurls,15,-12.17000008,6.01999998,20.67000008,-0.88000000,-47.95999908,-2.01999998,1212,concentric
30005,bicepcurls,15,-11.92000008,6.07999992,20.84000015,-1.10000002,-53.11999893,-1.40999997,1222,concentric
30005,bicepcurls,15,-11.68999958,6.19999981,21.09000015,-2.02999997,-56.88999939,-0.72000003,1232,concentric
30005,bicepcurls,15,-11.59000015,6.23000002,21.37000084,-3.04999995,-59.63000107,-0.24000000,1242,concentric
30005,bicepcurls,15,-11.60000038,6.21999979,21.62000084,-4.07999992,-62.70000076,0.25000000,1252,concentric
30005,bicepcurls,15,-11.67000008,6.28999996,21.79999924,-4.88000011,-67.27999878,0.79000002,1262,concentric
30005,bicepcurls,15,-11.67000008,6.28999996,21.95000076,-5.30999994,-73.76000214,2.25999999,1272,concentric
30005,bicepcurls,15,-11.64000034,6.32999992,22.12000084,-5.92999983,-82.02999878,3.89000011,1282,concentric
30005,bicepcurls,15,-11.50000000,6.38000011,22.27000046,-5.75000000,-92.08999634,5.55000019,1292,concentric
30005,bicepcurls,15,-11.34000015,6.34000015,22.42000008,-5.48999977,-102.50000000,7.84000015,1302,concentric
30005,bicepcurls,15,-11.02000046,6.36999989,22.59000015,-4.98999977,-113.27999880,10.50000000,1312,concentric
30005,bicepcurls,15,-10.63000011,6.42000008,22.73999977,-4.78999996,-123.41000370,13.32999992,1322,concentric
30005,bicepcurls,15,-10.19999981,6.40000010,22.85000038,-4.61999989,-131.33000180,16.57999992,1332,concentric
30005,bicepcurls,15,-9.84000015,6.53000021,23.18000031,-5.15000010,-137.36999510,19.50000000,1342,concentric
30005,bicepcurls,15,-10.55000019,7.53999996,23.36000061,-13.78999996,-150.61000060,20.53000069,1352,concentric
30005,bicepcurls,15,-9.17000008,6.46999979,23.70000076,-4.88000011,-143.97999570,25.37000084,1362,concentric
30005,bicepcurls,15,-9.43999958,7.17999983,24.23999977,-10.92000008,-151.49000550,27.77000046,1372,concentric
